,model_id,model,d_model,e_layers,seq_len,pred_len,c_out,batch_size,buffer_size,lr,sample_type,eq,edq,ep
533,itf_dm48_el1_sl10_pl8_co4_bs32_bfs1000_lr0.01_stlog,itf,48,1,10,8,4,32,1000,0.01,log,1.2565991245700673e-05,-0.00017457558250390248,0.0008088314692804195
1008,itf_dm48_el1_sl40_pl3_co4_bs16_bfs1000_lr0.05_stlog,itf,48,1,40,3,4,16,1000,0.05,log,1.1168114924482676e-05,-0.00017986491026665075,0.0008097597949548064
522,itf_dm48_el1_sl10_pl8_co4_bs64_bfs500_lr0.001_stlog,itf,48,1,10,8,4,64,500,0.001,log,1.2789843641118528e-05,-0.00017314370364873363,0.0008118059018088206
713,itf_dm48_el1_sl20_pl3_co4_bs64_bfs500_lr0.01_stlog,itf,48,1,20,3,4,64,500,0.01,log,1.2312982186888678e-05,-0.0001839389808600965,0.0008192464200896666
640,itf_dm48_el1_sl20_pl1_co4_bs16_bfs2000_lr0.05_stlog,itf,48,1,20,1,4,16,2000,0.05,log,1.1405704195520882e-05,-0.00018693393999037787,0.0008216440172811054
229,itf_dm48_el1_sl5_pl8_co4_bs32_bfs500_lr0.01_stlog,itf,48,1,5,8,4,32,500,0.01,log,1.2109168250809608e-05,-0.00018100437827053492,0.0008217286703557908
677,itf_dm48_el1_sl20_pl3_co4_bs32_bfs128_lr0.01_stlog,itf,48,1,20,3,4,32,128,0.01,log,1.121331509202516e-05,-0.00018887371898531832,0.0008331019471874281
224,itf_dm48_el1_sl5_pl8_co4_bs16_bfs500_lr0.05_stlog,itf,48,1,5,8,4,16,500,0.05,log,9.538652785720623e-06,-0.00019318979376821768,0.0008349935640166427
549,itf_dm48_el1_sl10_pl8_co4_bs32_bfs2000_lr0.01_stlog,itf,48,1,10,8,4,32,2000,0.01,log,1.2641225260362802e-05,-0.0001877913716889076,0.0008356297030275524
736,itf_dm48_el1_sl20_pl3_co4_bs16_bfs2000_lr0.05_stlog,itf,48,1,20,3,4,16,2000,0.05,log,1.124682077420638e-05,-0.00019375440801741714,0.0008374582501515661
89,itf_dm48_el1_sl5_pl1_co4_bs64_bfs4000_lr0.01_stlog,itf,48,1,5,1,4,64,4000,0.01,log,1.2194168900938251e-05,-0.000193336456749558,0.000838890571446498
185,itf_dm48_el1_sl5_pl3_co4_bs64_bfs4000_lr0.01_stlog,itf,48,1,5,3,4,64,4000,0.01,log,1.223443914340303e-05,-0.00019260200573573355,0.0008412296841334908
969,itf_dm48_el1_sl40_pl3_co4_bs64_bfs128_lr0.01_stlog,itf,48,1,40,3,4,64,128,0.01,log,1.0767556959293966e-05,-0.00019875146887552006,0.000847960194525652
932,itf_dm48_el1_sl40_pl1_co4_bs32_bfs2000_lr0.05_stlog,itf,48,1,40,1,4,32,2000,0.05,log,1.1365011521902732e-05,-0.0002022329120861398,0.0008491485298171834
649,itf_dm48_el1_sl20_pl1_co4_bs64_bfs2000_lr0.01_stlog,itf,48,1,20,1,4,64,2000,0.01,log,1.2141088235804586e-05,-0.00019811991294769538,0.0008494532643529025
814,itf_dm48_el1_sl20_pl8_co4_bs128_bfs500_lr0.001_stlog,itf,48,1,20,8,4,128,500,0.001,log,1.2766162320046774e-05,-0.0001557919906645072,0.0008509429149698787
505,itf_dm48_el1_sl10_pl8_co4_bs64_bfs200_lr0.01_stlog,itf,48,1,10,8,4,64,200,0.01,log,1.1622881359199739e-05,-0.00019819627238700736,0.0008530103805538305
473,itf_dm48_el1_sl10_pl3_co4_bs64_bfs4000_lr0.01_stlog,itf,48,1,10,3,4,64,4000,0.01,log,1.2564067209801266e-05,-0.00020573629944824548,0.0008582942983352425
752,itf_dm48_el1_sl20_pl3_co4_bs16_bfs4000_lr0.05_stlog,itf,48,1,20,3,4,16,4000,0.05,log,7.886592063777425e-06,-0.00021035267035298798,0.0008616906048788995
1001,itf_dm48_el1_sl40_pl3_co4_bs64_bfs500_lr0.01_stlog,itf,48,1,40,3,4,64,500,0.01,log,1.2172641790075313e-05,-0.0002054925586083469,0.0008626312373509084
837,itf_dm48_el1_sl20_pl8_co4_bs32_bfs2000_lr0.01_stlog,itf,48,1,20,8,4,32,2000,0.01,log,1.2460818087041956e-05,-0.00020194594082402744,0.0008630589330266106
664,itf_dm48_el1_sl20_pl1_co4_bs64_bfs4000_lr0.05_stlog,itf,48,1,20,1,4,64,4000,0.05,log,1.1697016459782342e-05,-0.0002096197344205325,0.0008632228561564703
981,itf_dm48_el1_sl40_pl3_co4_bs32_bfs200_lr0.01_stlog,itf,48,1,40,3,4,32,200,0.01,log,1.1908196865899649e-05,-0.00020968111594137778,0.0008654382164109746
201,itf_dm48_el1_sl5_pl8_co4_bs64_bfs128_lr0.01_stlog,itf,48,1,5,8,4,64,128,0.01,log,1.2239235493745316e-05,-0.00020554650470236586,0.0008666214289745698
992,itf_dm48_el1_sl40_pl3_co4_bs16_bfs500_lr0.05_stlog,itf,48,1,40,3,4,16,500,0.05,log,1.0262057617812137e-05,-0.00021604527726830358,0.0008684152399248818
912,itf_dm48_el1_sl40_pl1_co4_bs16_bfs1000_lr0.05_stlog,itf,48,1,40,1,4,16,1000,0.05,log,1.0840220104082392e-05,-0.00021365472635318091,0.0008711439936078524
944,itf_dm48_el1_sl40_pl1_co4_bs16_bfs4000_lr0.05_stlog,itf,48,1,40,1,4,16,4000,0.05,log,1.0830396856325176e-05,-0.00021202689754886133,0.0008720065659424112
624,itf_dm48_el1_sl20_pl1_co4_bs16_bfs1000_lr0.05_stlog,itf,48,1,20,1,4,16,1000,0.05,log,9.854912543105212e-06,-0.00021940795385756327,0.000878993413939758
953,itf_dm48_el1_sl40_pl1_co4_bs64_bfs4000_lr0.01_stlog,itf,48,1,40,1,4,64,4000,0.01,log,1.2156963273165643e-05,-0.0002211896079542426,0.000879972150849867
1092,itf_dm48_el1_sl40_pl8_co4_bs32_bfs500_lr0.05_stlog,itf,48,1,40,8,4,32,500,0.05,log,1.1563783152859482e-05,-0.00021829124900776603,0.0008812196084408452
1141,itf_dm48_el1_sl40_pl8_co4_bs32_bfs4000_lr0.01_stlog,itf,48,1,40,8,4,32,4000,0.01,log,1.2014042482797306e-05,-0.00022194555591901468,0.0008884218011239207
1093,itf_dm48_el1_sl40_pl8_co4_bs32_bfs500_lr0.01_stlog,itf,48,1,40,8,4,32,500,0.01,log,1.1478474214595585e-05,-0.0002210538719137809,0.000889881805841892
841,itf_dm48_el1_sl20_pl8_co4_bs64_bfs2000_lr0.01_stlog,itf,48,1,20,8,4,64,2000,0.01,log,1.2257197374052433e-05,-0.0002236836998942525,0.0008911377461409703
309,itf_dm48_el1_sl10_pl1_co4_bs32_bfs200_lr0.01_stlog,itf,48,1,10,1,4,32,200,0.01,log,1.1169815998119499e-05,-0.0002270954205230314,0.0008916992278473826
1104,itf_dm48_el1_sl40_pl8_co4_bs16_bfs1000_lr0.05_stlog,itf,48,1,40,8,4,16,1000,0.05,log,1.0299727532971168e-05,-0.00023027380050755697,0.0008968375091495345
584,itf_dm48_el1_sl20_pl1_co4_bs64_bfs128_lr0.05_stlog,itf,48,1,20,1,4,64,128,0.05,log,1.1976615516523027e-05,-0.0002315599175055083,0.0008990288882707527
729,itf_dm48_el1_sl20_pl3_co4_bs64_bfs1000_lr0.01_stlog,itf,48,1,20,3,4,64,1000,0.01,log,1.2105917277879677e-05,-0.00022888453260232373,0.0009008009023074024
209,itf_dm48_el1_sl5_pl8_co4_bs16_bfs200_lr0.01_stlog,itf,48,1,5,8,4,16,200,0.01,log,1.104627731221623e-05,-0.00022590218534319917,0.0009011178911573742
806,itf_dm48_el1_sl20_pl8_co4_bs32_bfs500_lr0.001_stlog,itf,48,1,20,8,4,32,500,0.001,log,1.311163515344628e-05,-0.00021291086254736488,0.0009049604912526601
497,itf_dm48_el1_sl10_pl8_co4_bs16_bfs200_lr0.01_stlog,itf,48,1,10,8,4,16,200,0.01,log,1.1067388312481258e-05,-0.00023094643594854776,0.0009064944785182342
665,itf_dm48_el1_sl20_pl1_co4_bs64_bfs4000_lr0.01_stlog,itf,48,1,20,1,4,64,4000,0.01,log,1.2436795982919769e-05,-0.0002318763702703927,0.0009076245245644143
896,itf_dm48_el1_sl40_pl1_co4_bs16_bfs500_lr0.05_stlog,itf,48,1,40,1,4,16,500,0.05,log,1.0695410989514412e-05,-0.00023867715111869402,0.0009116623658578638
848,itf_dm48_el1_sl20_pl8_co4_bs16_bfs4000_lr0.05_stlog,itf,48,1,20,8,4,16,4000,0.05,log,1.076208135345326e-05,-0.0002365202932316196,0.000912040202505775
1145,itf_dm48_el1_sl40_pl8_co4_bs64_bfs4000_lr0.01_stlog,itf,48,1,40,8,4,64,4000,0.01,log,1.289557599677769e-05,-0.00023694440439743242,0.0009131961604857056
937,itf_dm48_el1_sl40_pl1_co4_bs64_bfs2000_lr0.01_stlog,itf,48,1,40,1,4,64,2000,0.01,log,1.1559355470007612e-05,-0.00023877441252523075,0.0009257672094626889
973,itf_dm48_el1_sl40_pl3_co4_bs128_bfs128_lr0.01_stlog,itf,48,1,40,3,4,128,128,0.01,log,1.2482454027079408e-05,-0.00024565618628642066,0.000927130774719244
1081,itf_dm48_el1_sl40_pl8_co4_bs64_bfs200_lr0.01_stlog,itf,48,1,40,8,4,64,200,0.01,log,1.1001560237573521e-05,-0.0002555455565603558,0.0009506526907775581
1088,itf_dm48_el1_sl40_pl8_co4_bs16_bfs500_lr0.05_stlog,itf,48,1,40,8,4,16,500,0.05,log,1.1583571244155508e-05,-0.0002594898548756567,0.0009521472383410273
285,itf_dm48_el1_sl5_pl8_co4_bs128_bfs4000_lr0.01_stlog,itf,48,1,5,8,4,128,4000,0.01,log,1.193112997941294e-05,-0.00025037461276806875,0.0009602720302599708
608,itf_dm48_el1_sl20_pl1_co4_bs16_bfs500_lr0.05_stlog,itf,48,1,20,1,4,16,500,0.05,log,1.0247582175034863e-05,-0.0002671863634849535,0.0009607922809908016
296,itf_dm48_el1_sl10_pl1_co4_bs64_bfs128_lr0.05_stlog,itf,48,1,10,1,4,64,128,0.05,log,1.1434760478892911e-05,-0.00027081696070571865,0.0009644487339354645
984,itf_dm48_el1_sl40_pl3_co4_bs64_bfs200_lr0.05_stlog,itf,48,1,40,3,4,64,200,0.05,log,1.0970192625660389e-05,-0.000270069739488156,0.0009652742250570564
921,itf_dm48_el1_sl40_pl1_co4_bs64_bfs1000_lr0.01_stlog,itf,48,1,40,1,4,64,1000,0.01,log,1.124213978606739e-05,-0.0002747240897835574,0.0009741000608568977
102,itf_dm48_el1_sl5_pl3_co4_bs32_bfs128_lr0.001_stlog,itf,48,1,5,3,4,32,128,0.001,log,1.0649916398588414e-05,-0.0002709517002382543,0.0009801903364551542
408,itf_dm48_el1_sl10_pl3_co4_bs64_bfs200_lr0.05_stlog,itf,48,1,10,3,4,64,200,0.05,log,1.0919464079885437e-05,-0.00028749834648076917,0.0009947521036173352
512,itf_dm48_el1_sl10_pl8_co4_bs16_bfs500_lr0.05_stlog,itf,48,1,10,8,4,16,500,0.05,log,9.767538543123714e-06,-0.00029155690510803073,0.0010032557839117886
385,itf_dm48_el1_sl10_pl3_co4_bs16_bfs128_lr0.01_stlog,itf,48,1,10,3,4,16,128,0.01,log,1.1922378817780027e-05,-0.0002849940204679418,0.0010065856501889118
673,itf_dm48_el1_sl20_pl3_co4_bs16_bfs128_lr0.01_stlog,itf,48,1,20,3,4,16,128,0.01,log,8.98868856897536e-06,-0.0002824847606611421,0.001008634165027074
120,itf_dm48_el1_sl5_pl3_co4_bs64_bfs200_lr0.05_stlog,itf,48,1,5,3,4,64,200,0.05,log,1.1170185155249277e-05,-0.0003199386625677499,0.0010466177004399932
320,itf_dm48_el1_sl10_pl1_co4_bs16_bfs500_lr0.05_stlog,itf,48,1,10,1,4,16,500,0.05,log,1.0615731313743401e-05,-0.0003211494728375397,0.0010516905407111762
900,itf_dm48_el1_sl40_pl1_co4_bs32_bfs500_lr0.05_stlog,itf,48,1,40,1,4,32,500,0.05,log,1.0180255477610462e-05,-0.0003225757227258439,0.001051784954205761
481,itf_dm48_el1_sl10_pl8_co4_bs16_bfs128_lr0.01_stlog,itf,48,1,10,8,4,16,128,0.01,log,8.783707761708833e-06,-0.00031397568479886624,0.0010640672231559789
704,itf_dm48_el1_sl20_pl3_co4_bs16_bfs500_lr0.05_stlog,itf,48,1,20,3,4,16,500,0.05,log,1.0664041593913933e-05,-0.0003327806936235522,0.0010642861503052383
128,itf_dm48_el1_sl5_pl3_co4_bs16_bfs500_lr0.05_stlog,itf,48,1,5,3,4,16,500,0.05,log,9.262283224325998e-06,-0.0003502554197093205,0.0010805545422791802
965,itf_dm48_el1_sl40_pl3_co4_bs32_bfs128_lr0.01_stlog,itf,48,1,40,3,4,32,128,0.01,log,1.0707220074868964e-05,-0.0003324618040498901,0.0010878978850086482
193,itf_dm48_el1_sl5_pl8_co4_bs16_bfs128_lr0.01_stlog,itf,48,1,5,8,4,16,128,0.01,log,1.0859223901941528e-05,-0.0003497244004865168,0.0011175255975967573
32,itf_dm48_el1_sl5_pl1_co4_bs16_bfs500_lr0.05_stlog,itf,48,1,5,1,4,16,500,0.05,log,1.0292084050909478e-05,-0.0003762508780614966,0.0011281910442045092
800,itf_dm48_el1_sl20_pl8_co4_bs16_bfs500_lr0.05_stlog,itf,48,1,20,8,4,16,500,0.05,log,9.215517161826898e-06,-0.00041118220085108225,0.0011827571177133957
336,itf_dm48_el1_sl10_pl1_co4_bs16_bfs1000_lr0.05_stlog,itf,48,1,10,1,4,16,1000,0.05,log,9.268473223307647e-06,-0.0004225994574896452,0.0011932600019150291
1077,itf_dm48_el1_sl40_pl8_co4_bs32_bfs200_lr0.01_stlog,itf,48,1,40,8,4,32,200,0.01,log,1.0624508290063507e-05,-0.0004249386939944675,0.0012237044763540367
600,itf_dm48_el1_sl20_pl1_co4_bs64_bfs200_lr0.05_stlog,itf,48,1,20,1,4,64,200,0.05,log,9.437264508759295e-06,-0.00047090973619249134,0.0012595490911146258
1065,itf_dm48_el1_sl40_pl8_co4_bs64_bfs128_lr0.01_stlog,itf,48,1,40,8,4,64,128,0.01,log,9.987079781758712e-06,-0.00048020285403208756,0.0012919114277602243
1033,itf_dm48_el1_sl40_pl3_co4_bs64_bfs2000_lr0.01_stlog,itf,48,1,40,3,4,64,2000,0.01,log,1.1749964894585427e-05,-0.0005027434296152647,0.0012949864254327467
777,itf_dm48_el1_sl20_pl8_co4_bs64_bfs128_lr0.01_stlog,itf,48,1,20,8,4,64,128,0.01,log,1.0133890868066877e-05,-0.00048804316756132426,0.0013124737578764508
718,itf_dm48_el1_sl20_pl3_co4_bs128_bfs500_lr0.001_stlog,itf,48,1,20,3,4,128,500,0.001,log,1.162585922086202e-05,-0.0004213794174682717,0.0013139195181941933
789,itf_dm48_el1_sl20_pl8_co4_bs32_bfs200_lr0.01_stlog,itf,48,1,20,8,4,32,200,0.01,log,9.792461303685033e-06,-0.0005120857609879595,0.0013377327564613039
501,itf_dm48_el1_sl10_pl8_co4_bs32_bfs200_lr0.01_stlog,itf,48,1,10,8,4,32,200,0.01,log,1.0663578725772168e-05,-0.0005333936946534347,0.001342587506448876
696,itf_dm48_el1_sl20_pl3_co4_bs64_bfs200_lr0.05_stlog,itf,48,1,20,3,4,64,200,0.05,log,1.1485359206512126e-05,-0.0005492660709946816,0.0013673715242442967
104,itf_dm48_el1_sl5_pl3_co4_bs64_bfs128_lr0.05_stlog,itf,48,1,5,3,4,64,128,0.05,log,1.1443030105852956e-05,-0.0005806943674202653,0.0014038384178703942
773,itf_dm48_el1_sl20_pl8_co4_bs32_bfs128_lr0.01_stlog,itf,48,1,20,8,4,32,128,0.01,log,9.773818055520977e-06,-0.0005647819730291892,0.0014105952641945596
312,itf_dm48_el1_sl10_pl1_co4_bs64_bfs200_lr0.05_stlog,itf,48,1,10,1,4,64,200,0.05,log,9.581350074716979e-06,-0.0006098466738298719,0.0014386249168312872
974,itf_dm48_el1_sl40_pl3_co4_bs128_bfs128_lr0.001_stlog,itf,48,1,40,3,4,128,128,0.001,log,1.1096392437153402e-05,-0.000546088205823097,0.0014479366685532984
489,itf_dm48_el1_sl10_pl8_co4_bs64_bfs128_lr0.01_stlog,itf,48,1,10,8,4,64,128,0.01,log,9.235034113691109e-06,-0.0006057983061381975,0.0014537082077758783
392,itf_dm48_el1_sl10_pl3_co4_bs64_bfs128_lr0.05_stlog,itf,48,1,10,3,4,64,128,0.05,log,1.0481390656624735e-05,-0.0006629891242778646,0.001505935269949866
416,itf_dm48_el1_sl10_pl3_co4_bs16_bfs500_lr0.05_stlog,itf,48,1,10,3,4,16,500,0.05,log,9.018857437651548e-06,-0.0007310497127080481,0.0015836958598750331
485,itf_dm48_el1_sl10_pl8_co4_bs32_bfs128_lr0.01_stlog,itf,48,1,10,8,4,32,128,0.01,log,7.025152812669007e-06,-0.0007950108501138691,0.0016887982139215272
1057,itf_dm48_el1_sl40_pl8_co4_bs16_bfs128_lr0.01_stlog,itf,48,1,40,8,4,16,128,0.01,log,8.916392502219888e-06,-0.0008206325093212089,0.0017429748321303234
488,itf_dm48_el1_sl10_pl8_co4_bs64_bfs128_lr0.05_stlog,itf,48,1,10,8,4,64,128,0.05,log,9.92739113311002e-06,-0.0008867527396657503,0.00176075303813381
872,itf_dm48_el1_sl40_pl1_co4_bs64_bfs128_lr0.05_stlog,itf,48,1,40,1,4,64,128,0.05,log,8.14892264232054e-06,-0.0009869705128146625,0.001878460370459955
1061,itf_dm48_el1_sl40_pl8_co4_bs32_bfs128_lr0.01_stlog,itf,48,1,40,8,4,32,128,0.01,log,6.058939149381501e-06,-0.0011145703268726948,0.0020375844604637017
769,itf_dm48_el1_sl20_pl8_co4_bs16_bfs128_lr0.01_stlog,itf,48,1,20,8,4,16,128,0.01,log,6.199940630886684e-07,-0.0015219668117983955,0.002427214067957183
596,itf_dm48_el1_sl20_pl1_co4_bs32_bfs200_lr0.05_stlog,itf,48,1,20,1,4,32,200,0.05,log,9.442034693420793e-07,-0.00220993958825191,0.003042280557671177
868,itf_dm48_el1_sl40_pl1_co4_bs32_bfs128_lr0.05_stlog,itf,48,1,40,1,4,32,128,0.05,log,3.0636211619550235e-06,-0.0022413567708549787,0.003084823052446002
197,itf_dm48_el1_sl5_pl8_co4_bs32_bfs128_lr0.01_stlog,itf,48,1,5,8,4,32,128,0.01,log,-1.7626012673644818e-05,-0.0033028412487385965,0.003230899051234374
1080,itf_dm48_el1_sl40_pl8_co4_bs64_bfs200_lr0.05_stlog,itf,48,1,40,8,4,64,200,0.05,log,2.104939727628238e-06,-0.0026282346003557,0.0033928978700798642
976,itf_dm48_el1_sl40_pl3_co4_bs16_bfs200_lr0.05_stlog,itf,48,1,40,3,4,16,200,0.05,log,-2.175469709414415e-06,-0.002606666849363462,0.0034035029023354096
388,itf_dm48_el1_sl10_pl3_co4_bs32_bfs128_lr0.05_stlog,itf,48,1,10,3,4,32,128,0.05,log,-2.0767820580833304e-06,-0.0029960088966423676,0.0034082572287821257
504,itf_dm48_el1_sl10_pl8_co4_bs64_bfs200_lr0.05_stlog,itf,48,1,10,8,4,64,200,0.05,log,7.513853884155773e-07,-0.002718856419213366,0.003526181295151252
688,itf_dm48_el1_sl20_pl3_co4_bs16_bfs200_lr0.05_stlog,itf,48,1,20,3,4,16,200,0.05,log,-4.101018889278928e-06,-0.0029325462248473953,0.0036183620115060795
1076,itf_dm48_el1_sl40_pl8_co4_bs32_bfs200_lr0.05_stlog,itf,48,1,40,8,4,32,200,0.05,log,-1.935527299147923e-06,-0.002911297606464365,0.003662425699198654
968,itf_dm48_el1_sl40_pl3_co4_bs64_bfs128_lr0.05_stlog,itf,48,1,40,3,4,64,128,0.05,log,3.455196185853126e-06,-0.0029768219809839097,0.003685748516233923
308,itf_dm48_el1_sl10_pl1_co4_bs32_bfs200_lr0.05_stlog,itf,48,1,10,1,4,32,200,0.05,log,-6.420045751701292e-07,-0.0029728873445631814,0.003695581419383837
0,itf_dm48_el1_sl5_pl1_co4_bs16_bfs128_lr0.05_stlog,itf,48,1,5,1,4,16,128,0.05,log,-4.425903142068631e-06,-0.003007699346652512,0.003745170620303247
404,itf_dm48_el1_sl10_pl3_co4_bs32_bfs200_lr0.05_stlog,itf,48,1,10,3,4,32,200,0.05,log,-3.2048102996746672e-06,-0.003235350974022443,0.003883619333745194
1072,itf_dm48_el1_sl40_pl8_co4_bs16_bfs200_lr0.05_stlog,itf,48,1,40,8,4,16,200,0.05,log,-1.3933512992798675e-05,-0.0035541170830863094,0.004435182259828899
980,itf_dm48_el1_sl40_pl3_co4_bs32_bfs200_lr0.05_stlog,itf,48,1,40,3,4,32,200,0.05,log,-1.0648002784562224e-05,-0.004232725925499488,0.004701863440659317
216,itf_dm48_el1_sl5_pl8_co4_bs64_bfs200_lr0.05_stlog,itf,48,1,5,8,4,64,200,0.05,log,-1.3571877274247857e-05,-0.0045036942046418095,0.004726239809238643
884,itf_dm48_el1_sl40_pl1_co4_bs32_bfs200_lr0.05_stlog,itf,48,1,40,1,4,32,200,0.05,log,-8.998051828438972e-06,-0.004479234791029044,0.004920863785568421
16,itf_dm48_el1_sl5_pl1_co4_bs16_bfs200_lr0.05_stlog,itf,48,1,5,1,4,16,200,0.05,log,-2.015102899596057e-05,-0.004666729928661471,0.004922462436476354
484,itf_dm48_el1_sl10_pl8_co4_bs32_bfs128_lr0.05_stlog,itf,48,1,10,8,4,32,128,0.05,log,-2.357082797999527e-05,-0.004951437599397795,0.004937597738814084
304,itf_dm48_el1_sl10_pl1_co4_bs16_bfs200_lr0.05_stlog,itf,48,1,10,1,4,16,200,0.05,log,-2.8630690108840545e-05,-0.004533200634295113,0.00496671755177508
112,itf_dm48_el1_sl5_pl3_co4_bs16_bfs200_lr0.05_stlog,itf,48,1,5,3,4,16,200,0.05,log,-2.8455923182199615e-05,-0.005300104161191109,0.004998461768379641
692,itf_dm48_el1_sl20_pl3_co4_bs32_bfs200_lr0.05_stlog,itf,48,1,20,3,4,32,200,0.05,log,-5.810974661066455e-06,-0.004445915789075607,0.005102096403274506
880,itf_dm48_el1_sl40_pl1_co4_bs16_bfs200_lr0.05_stlog,itf,48,1,40,1,4,16,200,0.05,log,-2.6814716315006284e-05,-0.005603727531545961,0.005211953929994034
116,itf_dm48_el1_sl5_pl3_co4_bs32_bfs200_lr0.05_stlog,itf,48,1,5,3,4,32,200,0.05,log,-1.3295295526290533e-05,-0.004909566917898415,0.005309246145793176
676,itf_dm48_el1_sl20_pl3_co4_bs32_bfs128_lr0.05_stlog,itf,48,1,20,3,4,32,128,0.05,log,-2.444570081040515e-05,-0.005041360567646601,0.005527728244428018
592,itf_dm48_el1_sl20_pl1_co4_bs16_bfs200_lr0.05_stlog,itf,48,1,20,1,4,16,200,0.05,log,-2.158401347503511e-05,-0.005266201308857032,0.005632315880312463
580,itf_dm48_el1_sl20_pl1_co4_bs32_bfs128_lr0.05_stlog,itf,48,1,20,1,4,32,128,0.05,log,-2.3169440549783958e-05,-0.005508509273355592,0.005636805618163108
20,itf_dm48_el1_sl5_pl1_co4_bs32_bfs200_lr0.05_stlog,itf,48,1,5,1,4,32,200,0.05,log,-2.5605373306205876e-05,-0.0058530583876300665,0.005725159968989259
776,itf_dm48_el1_sl20_pl8_co4_bs64_bfs128_lr0.05_stlog,itf,48,1,20,8,4,64,128,0.05,log,-6.769329320580487e-05,-0.0071593265087165955,0.006033353943278398
964,itf_dm48_el1_sl40_pl3_co4_bs32_bfs128_lr0.05_stlog,itf,48,1,40,3,4,32,128,0.05,log,-4.629599315461602e-05,-0.006744390045381724,0.006464099877687846
784,itf_dm48_el1_sl20_pl8_co4_bs16_bfs200_lr0.05_stlog,itf,48,1,20,8,4,16,200,0.05,log,-6.587901353044621e-05,-0.006123698622119086,0.006791992707985172
212,itf_dm48_el1_sl5_pl8_co4_bs32_bfs200_lr0.05_stlog,itf,48,1,5,8,4,32,200,0.05,log,-5.888213295985234e-05,-0.0073045011590087885,0.0069872144984585004
400,itf_dm48_el1_sl10_pl3_co4_bs16_bfs200_lr0.05_stlog,itf,48,1,10,3,4,16,200,0.05,log,-0.00010048885113333984,-0.008581270946400928,0.007454419047526215
96,itf_dm48_el1_sl5_pl3_co4_bs16_bfs128_lr0.05_stlog,itf,48,1,5,3,4,16,128,0.05,log,-0.00011215740299230667,-0.008073758073087437,0.00790122580094304
680,itf_dm48_el1_sl20_pl3_co4_bs64_bfs128_lr0.05_stlog,itf,48,1,20,3,4,64,128,0.05,log,-9.671402088387701e-05,-0.009036378498431773,0.008391103470781048
4,itf_dm48_el1_sl5_pl1_co4_bs32_bfs128_lr0.05_stlog,itf,48,1,5,1,4,32,128,0.05,log,-0.00016449252391649886,-0.010944010084413758,0.009566104045672291
200,itf_dm48_el1_sl5_pl8_co4_bs64_bfs128_lr0.05_stlog,itf,48,1,5,8,4,64,128,0.05,log,-0.00010887312492464723,-0.010678597052002076,0.009913636170512809
1064,itf_dm48_el1_sl40_pl8_co4_bs64_bfs128_lr0.05_stlog,itf,48,1,40,8,4,64,128,0.05,log,-0.00032741323779857063,-0.014137048037284824,0.010501409223641055
384,itf_dm48_el1_sl10_pl3_co4_bs16_bfs128_lr0.05_stlog,itf,48,1,10,3,4,16,128,0.05,log,-0.3741227237470749,-0.04230650829728695,0.015188179313487964
1060,itf_dm48_el1_sl40_pl8_co4_bs32_bfs128_lr0.05_stlog,itf,48,1,40,8,4,32,128,0.05,log,-0.424439969339339,-0.05315608140103611,0.017457302284051054
576,itf_dm48_el1_sl20_pl1_co4_bs16_bfs128_lr0.05_stlog,itf,48,1,20,1,4,16,128,0.05,log,-0.16112584056454746,-0.04850028921671904,0.017882465681275047
496,itf_dm48_el1_sl10_pl8_co4_bs16_bfs200_lr0.05_stlog,itf,48,1,10,8,4,16,200,0.05,log,-0.4186275576049096,-0.04405656028538719,0.019815355446937584
864,itf_dm48_el1_sl40_pl1_co4_bs16_bfs128_lr0.05_stlog,itf,48,1,40,1,4,16,128,0.05,log,-0.4238363163204153,-0.06088331516822247,0.02020148393411682
100,itf_dm48_el1_sl5_pl3_co4_bs32_bfs128_lr0.05_stlog,itf,48,1,5,3,4,32,128,0.05,log,-0.43708174552935153,-0.07828912693064699,0.020947003449804397
960,itf_dm48_el1_sl40_pl3_co4_bs16_bfs128_lr0.05_stlog,itf,48,1,40,3,4,16,128,0.05,log,-0.24671314383973808,-0.06297970093710444,0.020978252715996765
1056,itf_dm48_el1_sl40_pl8_co4_bs16_bfs128_lr0.05_stlog,itf,48,1,40,8,4,16,128,0.05,log,-0.4321107855288029,-0.06326165483030555,0.025345011208595784
389,itf_dm48_el1_sl10_pl3_co4_bs32_bfs128_lr0.01_stlog,itf,48,1,10,3,4,32,128,0.01,log,-0.1742910595733342,-0.05712621574113182,0.027965088511896947
772,itf_dm48_el1_sl20_pl8_co4_bs32_bfs128_lr0.05_stlog,itf,48,1,20,8,4,32,128,0.05,log,-0.45716390152659786,-0.10093222164184584,0.028274345140919453
288,itf_dm48_el1_sl10_pl1_co4_bs16_bfs128_lr0.05_stlog,itf,48,1,10,1,4,16,128,0.05,log,-0.18909047921555622,-0.11437454428684278,0.029550880390596626
500,itf_dm48_el1_sl10_pl8_co4_bs32_bfs200_lr0.05_stlog,itf,48,1,10,8,4,32,200,0.05,log,-0.370070195626352,-0.07587159906664119,0.03025444709834729
196,itf_dm48_el1_sl5_pl8_co4_bs32_bfs128_lr0.05_stlog,itf,48,1,5,8,4,32,128,0.05,log,-0.27307548511967655,-0.17504730503942367,0.030511958366667896
480,itf_dm48_el1_sl10_pl8_co4_bs16_bfs128_lr0.05_stlog,itf,48,1,10,8,4,16,128,0.05,log,-0.46003509152309663,-0.13994111525597785,0.03481734439490923
